name,weight,treatment,lipid,lipid_class,area,batch
20231228_Laezza_Lipidomics_#4,105,control,PC(20:4_22:6)+AcO,PC,0.007,1
20231228_Laezza_Lipidomics_#5,100,control,PC(20:4_22:6)+AcO,PC,0.00899,1
20231228_Laezza_Lipidomics_#6,52,control,PC(20:4_22:6)+AcO,PC,0.00787,1
20231228_Laezza_Lipidomics_#7,86,control,PC(20:4_22:6)+AcO,PC,0.0143,1
20231228_Laezza_Lipidomics_#8,97,control,PC(20:4_22:6)+AcO,PC,0.00902,1
20231228_Laezza_Lipidomics_#9,116,control,PC(20:4_22:6)+AcO,PC,0.00613,1
20231228_Laezza_Lipidomics_#10,101,control,PC(20:4_22:6)+AcO,PC,0.00892,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PC(20:4_22:6)+AcO,PC,0.0119,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PC(20:4_22:6)+AcO,PC,0.0157,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00605,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00619,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00734,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00599,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00434,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00762,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00952,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PC(20:4_22:6)+AcO,PC,0.00899,1
20231228_Laezza_Lipidomics_#1,106,control,PC(22:4_22:6)+AcO,PC,0.000769,1
20231228_Laezza_Lipidomics_#2,82,control,PC(22:4_22:6)+AcO,PC,0.00116,1
20231228_Laezza_Lipidomics_#3,92,control,PC(22:4_22:6)+AcO,PC,0.000445,1
20231228_Laezza_Lipidomics_#4,105,control,PC(22:4_22:6)+AcO,PC,0.000917,1
20231228_Laezza_Lipidomics_#5,100,control,PC(22:4_22:6)+AcO,PC,0.000877,1
20231228_Laezza_Lipidomics_#7,86,control,PC(22:4_22:6)+AcO,PC,0.00219,1
20231228_Laezza_Lipidomics_#8,97,control,PC(22:4_22:6)+AcO,PC,0.000323,1
20231228_Laezza_Lipidomics_#9,116,control,PC(22:4_22:6)+AcO,PC,0.000523,1
20231228_Laezza_Lipidomics_#10,101,control,PC(22:4_22:6)+AcO,PC,0.000857,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PC(22:4_22:6)+AcO,PC,0.00117,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PC(22:4_22:6)+AcO,PC,0.00169,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PC(22:4_22:6)+AcO,PC,0.000704,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PC(22:4_22:6)+AcO,PC,0.000822,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PC(22:4_22:6)+AcO,PC,0.000588,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PC(22:4_22:6)+AcO,PC,0.000449,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PC(22:4_22:6)+AcO,PC,0.000545,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PC(22:4_22:6)+AcO,PC,0.000443,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PC(22:4_22:6)+AcO,PC,0.00123,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PC(22:4_22:6)+AcO,PC,0.00158,1
20231228_Laezza_Lipidomics_#1,106,control,PC(22:5_22:6)+AcO,PC,0.00404,1
20231228_Laezza_Lipidomics_#2,82,control,PC(22:5_22:6)+AcO,PC,0.00532,1
20231228_Laezza_Lipidomics_#3,92,control,PC(22:5_22:6)+AcO,PC,0.00298,1
20231228_Laezza_Lipidomics_#4,105,control,PC(22:5_22:6)+AcO,PC,0.00321,1
20231228_Laezza_Lipidomics_#5,100,control,PC(22:5_22:6)+AcO,PC,0.0037,1
20231228_Laezza_Lipidomics_#6,52,control,PC(22:5_22:6)+AcO,PC,0.00337,1
20231228_Laezza_Lipidomics_#7,86,control,PC(22:5_22:6)+AcO,PC,0.00677,1
20231228_Laezza_Lipidomics_#8,97,control,PC(22:5_22:6)+AcO,PC,0.00602,1
20231228_Laezza_Lipidomics_#9,116,control,PC(22:5_22:6)+AcO,PC,0.00365,1
20231228_Laezza_Lipidomics_#10,101,control,PC(22:5_22:6)+AcO,PC,0.00371,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00636,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PC(22:5_22:6)+AcO,PC,0.000376,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00257,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00405,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00381,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00362,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00374,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00531,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00557,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PC(22:5_22:6)+AcO,PC,0.00485,1
20231228_Laezza_Lipidomics_#1,106,control,PC(22:6_22:6)+AcO,PC,0.0204,1
20231228_Laezza_Lipidomics_#2,82,control,PC(22:6_22:6)+AcO,PC,0.022,1
20231228_Laezza_Lipidomics_#3,92,control,PC(22:6_22:6)+AcO,PC,0.0185,1
20231228_Laezza_Lipidomics_#4,105,control,PC(22:6_22:6)+AcO,PC,0.0157,1
20231228_Laezza_Lipidomics_#5,100,control,PC(22:6_22:6)+AcO,PC,0.0176,1
20231228_Laezza_Lipidomics_#6,52,control,PC(22:6_22:6)+AcO,PC,0.0157,1
20231228_Laezza_Lipidomics_#7,86,control,PC(22:6_22:6)+AcO,PC,0.0364,1
20231228_Laezza_Lipidomics_#8,97,control,PC(22:6_22:6)+AcO,PC,0.0217,1
20231228_Laezza_Lipidomics_#9,116,control,PC(22:6_22:6)+AcO,PC,0.017,1
20231228_Laezza_Lipidomics_#10,101,control,PC(22:6_22:6)+AcO,PC,0.0215,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0346,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0389,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0136,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0186,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0166,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0169,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PC(22:6_22:6)+AcO,PC,0.011,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0172,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0218,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PC(22:6_22:6)+AcO,PC,0.0208,1
20231228_Laezza_Lipidomics_#1,106,control,PE(14:0_16:0),PE,0.00245,1
20231228_Laezza_Lipidomics_#2,82,control,PE(14:0_16:0),PE,0.00235,1
20231228_Laezza_Lipidomics_#3,92,control,PE(14:0_16:0),PE,0.00286,1
20231228_Laezza_Lipidomics_#4,105,control,PE(14:0_16:0),PE,0.00398,1
20231228_Laezza_Lipidomics_#5,100,control,PE(14:0_16:0),PE,0.00101,1
20231228_Laezza_Lipidomics_#6,52,control,PE(14:0_16:0),PE,0.00263,1
20231228_Laezza_Lipidomics_#7,86,control,PE(14:0_16:0),PE,0.00175,1
20231228_Laezza_Lipidomics_#8,97,control,PE(14:0_16:0),PE,0.00442,1
20231228_Laezza_Lipidomics_#9,116,control,PE(14:0_16:0),PE,0.00213,1
20231228_Laezza_Lipidomics_#10,101,control,PE(14:0_16:0),PE,0.00955,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(14:0_16:0),PE,0.000434,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(14:0_16:0),PE,0.00325,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(14:0_16:0),PE,0.000586,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(14:0_16:0),PE,0.000408,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(14:0_16:0),PE,0.00239,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(14:0_16:0),PE,0.00108,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(14:0_16:0),PE,0.000341,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(14:0_16:0),PE,0.00227,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(14:0_16:0),PE,0.000972,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(14:0_16:0),PE,0.00254,1
20231228_Laezza_Lipidomics_#1,106,control,PE(14:0_18:0),PE,0.000721,1
20231228_Laezza_Lipidomics_#2,82,control,PE(14:0_18:0),PE,0.00161,1
20231228_Laezza_Lipidomics_#3,92,control,PE(14:0_18:0),PE,0.00155,1
20231228_Laezza_Lipidomics_#4,105,control,PE(14:0_18:0),PE,0.000441,1
20231228_Laezza_Lipidomics_#5,100,control,PE(14:0_18:0),PE,0.00122,1
20231228_Laezza_Lipidomics_#6,52,control,PE(14:0_18:0),PE,0.00103,1
20231228_Laezza_Lipidomics_#7,86,control,PE(14:0_18:0),PE,0.0017,1
20231228_Laezza_Lipidomics_#8,97,control,PE(14:0_18:0),PE,0.000433,1
20231228_Laezza_Lipidomics_#9,116,control,PE(14:0_18:0),PE,0.000804,1
20231228_Laezza_Lipidomics_#10,101,control,PE(14:0_18:0),PE,0.000775,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(14:0_18:0),PE,0.000925,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(14:0_18:0),PE,0.00119,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(14:0_18:0),PE,0.000838,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(14:0_18:0),PE,0.000964,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(14:0_18:0),PE,0.000869,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(14:0_18:0),PE,0.000335,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(14:0_18:0),PE,0.000376,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(14:0_18:0),PE,0.000428,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(14:0_18:0),PE,0.000698,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(14:0_18:0),PE,0.000972,1
20231228_Laezza_Lipidomics_#1,106,control,PE(14:0_18:1)-H,PE,0.00824,1
20231228_Laezza_Lipidomics_#2,82,control,PE(14:0_18:1)-H,PE,0.0109,1
20231228_Laezza_Lipidomics_#3,92,control,PE(14:0_18:1)-H,PE,0.0128,1
20231228_Laezza_Lipidomics_#4,105,control,PE(14:0_18:1)-H,PE,0.0162,1
20231228_Laezza_Lipidomics_#5,100,control,PE(14:0_18:1)-H,PE,0.00641,1
20231228_Laezza_Lipidomics_#6,52,control,PE(14:0_18:1)-H,PE,0.00684,1
20231228_Laezza_Lipidomics_#7,86,control,PE(14:0_18:1)-H,PE,0.0107,1
20231228_Laezza_Lipidomics_#8,97,control,PE(14:0_18:1)-H,PE,0.0159,1
20231228_Laezza_Lipidomics_#9,116,control,PE(14:0_18:1)-H,PE,0.00678,1
20231228_Laezza_Lipidomics_#10,101,control,PE(14:0_18:1)-H,PE,0.0343,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(14:0_18:1)-H,PE,0.00649,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(14:0_18:1)-H,PE,0.0142,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(14:0_18:1)-H,PE,0.00396,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(14:0_18:1)-H,PE,0.00687,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(14:0_18:1)-H,PE,0.0108,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(14:0_18:1)-H,PE,0.00717,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(14:0_18:1)-H,PE,0.00188,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(14:0_18:1)-H,PE,0.00699,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(14:0_18:1)-H,PE,0.00726,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(14:0_18:1)-H,PE,0.0194,1
20231228_Laezza_Lipidomics_#1,106,control,PE(14:0_20:0),PE,0.00177,1
20231228_Laezza_Lipidomics_#2,82,control,PE(14:0_20:0),PE,0.00191,1
20231228_Laezza_Lipidomics_#3,92,control,PE(14:0_20:0),PE,0.00164,1
20231228_Laezza_Lipidomics_#4,105,control,PE(14:0_20:0),PE,0.00145,1
20231228_Laezza_Lipidomics_#5,100,control,PE(14:0_20:0),PE,0.00212,1
20231228_Laezza_Lipidomics_#6,52,control,PE(14:0_20:0),PE,0.00145,1
20231228_Laezza_Lipidomics_#7,86,control,PE(14:0_20:0),PE,0.00346,1
20231228_Laezza_Lipidomics_#8,97,control,PE(14:0_20:0),PE,0.00169,1
20231228_Laezza_Lipidomics_#9,116,control,PE(14:0_20:0),PE,0.00129,1
20231228_Laezza_Lipidomics_#10,101,control,PE(14:0_20:0),PE,0.0018,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(14:0_20:0),PE,0.00196,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(14:0_20:0),PE,0.00251,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(14:0_20:0),PE,0.00156,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(14:0_20:0),PE,0.00166,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(14:0_20:0),PE,0.00171,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(14:0_20:0),PE,0.000667,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(14:0_20:0),PE,0.00118,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(14:0_20:0),PE,0.00071,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(14:0_20:0),PE,0.0015,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(14:0_20:0),PE,0.00301,1
20231228_Laezza_Lipidomics_#1,106,control,PE(15:0_18:0),PE,0.00175,1
20231228_Laezza_Lipidomics_#2,82,control,PE(15:0_18:0),PE,0.00238,1
20231228_Laezza_Lipidomics_#3,92,control,PE(15:0_18:0),PE,0.00189,1
20231228_Laezza_Lipidomics_#4,105,control,PE(15:0_18:0),PE,0.00146,1
20231228_Laezza_Lipidomics_#5,100,control,PE(15:0_18:0),PE,0.00223,1
20231228_Laezza_Lipidomics_#6,52,control,PE(15:0_18:0),PE,0.00183,1
20231228_Laezza_Lipidomics_#7,86,control,PE(15:0_18:0),PE,0.004,1
20231228_Laezza_Lipidomics_#8,97,control,PE(15:0_18:0),PE,0.00348,1
20231228_Laezza_Lipidomics_#9,116,control,PE(15:0_18:0),PE,0.00177,1
20231228_Laezza_Lipidomics_#10,101,control,PE(15:0_18:0),PE,0.00251,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(15:0_18:0),PE,0.00299,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(15:0_18:0),PE,0.00705,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(15:0_18:0),PE,0.00141,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(15:0_18:0),PE,0.00205,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(15:0_18:0),PE,0.00189,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(15:0_18:0),PE,0.00138,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(15:0_18:0),PE,0.000804,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(15:0_18:0),PE,0.00101,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(15:0_18:0),PE,0.00227,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(15:0_18:0),PE,0.00495,1
20231228_Laezza_Lipidomics_#1,106,control,PE(15:0_18:1),PE,0.00178,1
20231228_Laezza_Lipidomics_#2,82,control,PE(15:0_18:1),PE,0.00139,1
20231228_Laezza_Lipidomics_#3,92,control,PE(15:0_18:1),PE,0.000563,1
20231228_Laezza_Lipidomics_#4,105,control,PE(15:0_18:1),PE,0.000701,1
20231228_Laezza_Lipidomics_#5,100,control,PE(15:0_18:1),PE,0.00129,1
20231228_Laezza_Lipidomics_#6,52,control,PE(15:0_18:1),PE,0.00116,1
20231228_Laezza_Lipidomics_#7,86,control,PE(15:0_18:1),PE,0.00215,1
20231228_Laezza_Lipidomics_#8,97,control,PE(15:0_18:1),PE,0.000978,1
20231228_Laezza_Lipidomics_#9,116,control,PE(15:0_18:1),PE,0.000645,1
20231228_Laezza_Lipidomics_#10,101,control,PE(15:0_18:1),PE,0.000964,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(15:0_18:1),PE,0.00176,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(15:0_18:1),PE,0.00209,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(15:0_18:1),PE,0.00112,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(15:0_18:1),PE,0.000425,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(15:0_18:1),PE,0.000822,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(15:0_18:1),PE,0.000227,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(15:0_18:1),PE,0.000367,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(15:0_18:1),PE,0.000653,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(15:0_18:1),PE,0.00123,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(15:0_18:1),PE,0.00178,1
20231228_Laezza_Lipidomics_#1,106,control,PE(15:0_19:0),PE,0.000304,1
20231228_Laezza_Lipidomics_#2,82,control,PE(15:0_19:0),PE,0.000638,1
20231228_Laezza_Lipidomics_#3,92,control,PE(15:0_19:0),PE,0.000901,1
20231228_Laezza_Lipidomics_#4,105,control,PE(15:0_19:0),PE,9.27e-05,1
20231228_Laezza_Lipidomics_#5,100,control,PE(15:0_19:0),PE,0.000772,1
20231228_Laezza_Lipidomics_#6,52,control,PE(15:0_19:0),PE,0.000507,1
20231228_Laezza_Lipidomics_#7,86,control,PE(15:0_19:0),PE,0.00202,1
20231228_Laezza_Lipidomics_#8,97,control,PE(15:0_19:0),PE,0.00088,1
20231228_Laezza_Lipidomics_#9,116,control,PE(15:0_19:0),PE,0.000471,1
20231228_Laezza_Lipidomics_#10,101,control,PE(15:0_19:0),PE,0.000473,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(15:0_19:0),PE,0.00123,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(15:0_19:0),PE,0.00117,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(15:0_19:0),PE,0.000473,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(15:0_19:0),PE,0.000351,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(15:0_19:0),PE,0.000352,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(15:0_19:0),PE,0.000218,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(15:0_19:0),PE,0.000146,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(15:0_19:0),PE,0.000348,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(15:0_19:0),PE,0.000202,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(15:0_19:0),PE,0.00127,1
20231228_Laezza_Lipidomics_#1,106,control,PE(15:0_20:0),PE,0.00021,1
20231228_Laezza_Lipidomics_#2,82,control,PE(15:0_20:0),PE,0.000678,1
20231228_Laezza_Lipidomics_#3,92,control,PE(15:0_20:0),PE,0.000425,1
20231228_Laezza_Lipidomics_#4,105,control,PE(15:0_20:0),PE,0.000233,1
20231228_Laezza_Lipidomics_#5,100,control,PE(15:0_20:0),PE,0.000452,1
20231228_Laezza_Lipidomics_#6,52,control,PE(15:0_20:0),PE,0.000511,1
20231228_Laezza_Lipidomics_#7,86,control,PE(15:0_20:0),PE,0.00156,1
20231228_Laezza_Lipidomics_#8,97,control,PE(15:0_20:0),PE,0.000456,1
20231228_Laezza_Lipidomics_#9,116,control,PE(15:0_20:0),PE,0.000501,1
20231228_Laezza_Lipidomics_#10,101,control,PE(15:0_20:0),PE,0.000677,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(15:0_20:0),PE,0.000842,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(15:0_20:0),PE,0.00103,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(15:0_20:0),PE,0.00019,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(15:0_20:0),PE,0.000818,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(15:0_20:0),PE,0.000265,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(15:0_20:0),PE,0.000204,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(15:0_20:0),PE,0.000122,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(15:0_20:0),PE,0.000341,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(15:0_20:0),PE,0.000312,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(15:0_20:0),PE,0.00114,1
20231228_Laezza_Lipidomics_#1,106,control,PE(15:0_20:1),PE,0.00104,1
20231228_Laezza_Lipidomics_#2,82,control,PE(15:0_20:1),PE,0.000833,1
20231228_Laezza_Lipidomics_#3,92,control,PE(15:0_20:1),PE,0.000811,1
20231228_Laezza_Lipidomics_#4,105,control,PE(15:0_20:1),PE,0.000884,1
20231228_Laezza_Lipidomics_#5,100,control,PE(15:0_20:1),PE,0.000694,1
20231228_Laezza_Lipidomics_#6,52,control,PE(15:0_20:1),PE,0.000501,1
20231228_Laezza_Lipidomics_#7,86,control,PE(15:0_20:1),PE,0.00241,1
20231228_Laezza_Lipidomics_#8,97,control,PE(15:0_20:1),PE,0.000852,1
20231228_Laezza_Lipidomics_#9,116,control,PE(15:0_20:1),PE,0.000547,1
20231228_Laezza_Lipidomics_#10,101,control,PE(15:0_20:1),PE,0.000428,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(15:0_20:1),PE,0.00123,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(15:0_20:1),PE,0.00249,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(15:0_20:1),PE,0.000287,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(15:0_20:1),PE,0.00106,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(15:0_20:1),PE,0.000783,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(15:0_20:1),PE,0.000392,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(15:0_20:1),PE,0.000366,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(15:0_20:1),PE,0.00045,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(15:0_20:1),PE,0.000458,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(15:0_20:1),PE,0.00176,1
20231228_Laezza_Lipidomics_#1,106,control,PE(15:0_20:4),PE,0.000904,1
20231228_Laezza_Lipidomics_#2,82,control,PE(15:0_20:4),PE,0.000273,1
20231228_Laezza_Lipidomics_#3,92,control,PE(15:0_20:4),PE,0.000572,1
20231228_Laezza_Lipidomics_#4,105,control,PE(15:0_20:4),PE,0.000356,1
20231228_Laezza_Lipidomics_#5,100,control,PE(15:0_20:4),PE,0.000767,1
20231228_Laezza_Lipidomics_#6,52,control,PE(15:0_20:4),PE,0.000202,1
20231228_Laezza_Lipidomics_#7,86,control,PE(15:0_20:4),PE,0.00131,1
20231228_Laezza_Lipidomics_#8,97,control,PE(15:0_20:4),PE,0.000738,1
20231228_Laezza_Lipidomics_#9,116,control,PE(15:0_20:4),PE,0.000668,1
20231228_Laezza_Lipidomics_#10,101,control,PE(15:0_20:4),PE,0.000205,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(15:0_20:4),PE,0.000401,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(15:0_20:4),PE,0.000674,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(15:0_20:4),PE,0.000471,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(15:0_20:4),PE,0.000251,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(15:0_20:4),PE,0.000258,1
20231228_Laezza_Lipidomics_#16,111,deltamethrin,PE(15:0_20:4),PE,0.00048,1
20231228_Laezza_Lipidomics_#17,104,deltamethrin,PE(15:0_20:4),PE,0.00017,1
20231228_Laezza_Lipidomics_#18,97,deltamethrin,PE(15:0_20:4),PE,0.000397,1
20231228_Laezza_Lipidomics_#19,101,deltamethrin,PE(15:0_20:4),PE,0.000389,1
20231228_Laezza_Lipidomics_#20,126,deltamethrin,PE(15:0_20:4),PE,0.000731,1
20231228_Laezza_Lipidomics_#1,106,control,PE(15:0_22:5),PE,0.000421,1
20231228_Laezza_Lipidomics_#2,82,control,PE(15:0_22:5),PE,0.000826,1
20231228_Laezza_Lipidomics_#3,92,control,PE(15:0_22:5),PE,0.000443,1
20231228_Laezza_Lipidomics_#4,105,control,PE(15:0_22:5),PE,0.000523,1
20231228_Laezza_Lipidomics_#5,100,control,PE(15:0_22:5),PE,0.00111,1
20231228_Laezza_Lipidomics_#6,52,control,PE(15:0_22:5),PE,0.000172,1
20231228_Laezza_Lipidomics_#7,86,control,PE(15:0_22:5),PE,0.00111,1
20231228_Laezza_Lipidomics_#8,97,control,PE(15:0_22:5),PE,0.00106,1
20231228_Laezza_Lipidomics_#9,116,control,PE(15:0_22:5),PE,0.000481,1
20231228_Laezza_Lipidomics_#10,101,control,PE(15:0_22:5),PE,0.000929,1
20231228_Laezza_Lipidomics_#11,135,deltamethrin,PE(15:0_22:5),PE,0.000725,1
20231228_Laezza_Lipidomics_#12,99,deltamethrin,PE(15:0_22:5),PE,0.00142,1
20231228_Laezza_Lipidomics_#13,113,deltamethrin,PE(15:0_22:5),PE,0.000274,1
20231228_Laezza_Lipidomics_#14,94,deltamethrin,PE(15:0_22:5),PE,0.000411,1
20231228_Laezza_Lipidomics_#15,113,deltamethrin,PE(15:0_22:5),PE,0.000369,1
